text,label
"I love traveling to Vegas, but their airport here sucks. I've been stopped multiple times here where some of the TSA's were just doing wayyyyy too much. Anyways, the airport is older, not modern at all. I admit to be spoiled by the beautiful SFO, but I wish they would do something to spruce up McCarran. Aside from the environment here, I always make it through and make it on time to my flight so I can't complain about that. I will be returning to LAS again, so I have no choice but to travel through McCarran.",0
"I've been here when I was in 7th Grade, but I don't remember anything... soooo, this was like my first time at the McCarran Airport!  I was arriving into LAS from LAX - the ride was smooth, enjoyable, & fast.  Made it right on time, too!  (courtesy of Southwest - I also was able to enjoy my vodka cranberry free of charge!).\n\nRight when I walk through the corridor, I saw slot machines - it was true!  There were also shops dedicated to hard liquor w/ no sales tax?  \n\nOverall, a very clean looking airport inside & not crowded since there is a lot of open space for those walking.  If I wasn't traveling w/ a friend, I might have gotten lost in all of the lights and terminals.  It was probably one of the biggest terminal area I've seen.  The line for the taxi seemed long, but it moved rather quickly (which I liked!).  They seemed highly organized and knew what they were doing.\n\nIt wasn't long before I was at my hotel  :]",1
"+'s:\nClose to the Strip\nTransportation To and From is a snap\nSecurity lines while sometimes long, they run smoothly\n\n-'s:\nHoly Moley OUTDATED\nEverything is as over priced as in the Strip\nNot a good first impression overall",0
The only downside to this airport is that I could not find any outlets anywhere near my gate.\n\nThe waits were not so bad and the bathrooms were clean.,1
"This airport is like old Vegas, you know its there, but you just kinda go there to walk through it to get someplace else. \n\nIt's a very awesome feeling getting off the plane and then immediately be greeted by slot machines. As for everything else at this airport, it's your basic runabout airport with no frills, just a workhorse for the people coming in and out of Vegas for conventions, meetings,  21st bdays, and \""""crazy\"""" bachelor/ette parties. \n\nBe prepared to run into some characters when you roll up in here... Don't be scared, just enjoy it, you see much more when you get into Vegas. I guess this does give this airport some personality and some \""""charm\"""". So just enjoy your stay!",0
"This is probably one of the ugliest airports I have ever been to.  The whole place looks dirty and smells like an ashtray. It is so haggard that if you turned the airport into a human, it would look like one of those hung over frat boys doing the walk of shame after a night of debauchery.  The toilets do not flush well.  Some signs posted to tell you where you're headed are a bit confusing. The slot machines scattered around the area are basically slots to dump your left over money (because Vegas wouldn't let you leave with a penny left in your pocket). It makes you wonder where they spend the money on the revenue collected by the slots because it sure as hell not going towards \""""beautifying\"""" the airport.  The restaurant/food choices are atrocious and they do not provide any quality choices.  When full, the taxi queue moves incredibly slow. \n\nI think it's disappointing to see that this city, where glitz and glamour are idealized, has an airport that states otherwise.  I at least expect them to be as nice as San Francisco Airport....but nooooo!  This one makes me feel like I landed in Reno, Nevada. They definitely need to step their game up.",0
"I love all the advertisement pertaining to the \""""Fabulous Las Vegas\"""" especially the ones of all the cool new shows they had! I also enjoyed the slot machines they had in every room, but when I say enjoyed I mean from afar because I lost enough money ha ha.\n\nThe airport was relatively clean, but for it's size I can forgive some minor corners which weren't perfect. I'm a little spoiled since I'm used to the O'Hare airport, being one of the grandest in the country, so don't set your standards too high, its an average airport with relatively friendly staff [for an airport].\n\nI like that they had many little shops of relatively diverse food since I don't necessarily like airplane food. I did not indulge on this visit because I was being cheap but maybe next time, I would recommend being patient with your hunger though because the food on the Strip is a lot better. \n\nThe only reason I actually deducted a star though was because the organizational methods weren't very great unfortunately. It took me and my best friend for ever to find our luggage... Google maps DOES however offer maps of the insides of airports... didn't think of that at the time though, haha..",1
"I've flown from Las Vegas McCarran airport twice and in the intervening years, I've seen the airport grow immensely. Virgin used to fly our of a poky little temporary terminal but the new airport is quite impressive.\n\nYou can certainly tell that you're in Vegas with slot machines in the terminal buildings but there are also more peaceful areas like the exhibit telling the story of the airport from its early years.\n\nOn arrival, my luggage arrived at the carousel quickly and efficiently. The options to get to your hotel is varied and hard to differentiate which are the better companies. The transfers I've tried have been OK but I'm still hoping to find something more reliable and punctual.\n\nOn departure, I was hearthened to find that my teddy bear, Teddy found some fellow animals to play with in the terminal!\n\nOne other bonus is that the airport is almost right next door to the Strip, so make sure you get a window seat because you get some great views of the hotels as you come in to land and on take off",1
It's no wonder why people drive to Vegas from Phoenix. From having to get to your airport an hour before your flight to waiting for your bags at McCarran it is just as fast to drive. I have flown into McCarran about 100 times and whenever I can I don't check in my bags. They have a very slow baggage claim and it is total chaos to get your bag. Must be all the people trying to get to the tables as fast as they can.,0
"Typical airport with slot machines. At first I thought it would be a fun way to pass time, so I played for a little bit. When I finally ended my game and went off to read, I realized that the machine's volume needed to be turned way down. Outside of the volume issue it was a typical airport.",0
"Having been stranded here for 7+ hours due to noob weather @SFO, I'd say this is the most dangerous airport to be stuck at.  Surrounded by slot machines taunting you with bright colors and broken promises...this is where some serious damage can be done (as if you're not already a loser to the casinos).  \n\nSo what the heck did I do?\n\n- EAT\n- Slot machine\n- SLEEP\n- Slot machine\n- EAT\n- Slot machine\n- Ride the tram a dozen times and SLEEP\n- Slot machine\n- EAT\n- Stare at empty wallet with sad face\n- Slot machine\n- Laugh...cry...and laugh menacingly...and cry\n- SLEEP\n\nI'll never forget it.",1
Pretty cool airport. I love the tram that connects one side of the airport to the other. TSA lady I got was a total b! She yelled at me for not pushing my items through when I HAD pushed my items through! She thought the stuff belonging to the guy behind me was mine. Pay attention lady! She made me take off my bracelet and earrings when CDG and LAX didn't. Whatever lady! The TSA guy guy who checked my ticket and ID was really nice though. There are slot machines conveniently located in the airport so Vegas can take any last penny you may still have left over from your visit.,0
"This airport is such a civil engineering nightmare!\n\n My latest single point of failure was arriving on Delta and having the trains not working.\nThe contingency play was to run one train. Not bad, but didn't service the 2500 or so people who all tried to jam into it. The escalators never work---methinks they are decorative----like a bad sculpture. \n\nRental car return--problematic as the buses have trouble getting through traffic to the airport\nTSA-very slow in this airport\nCabs--cab line in Vegas can be a real zoo. Coming back to the airport via cab can also be a mess as the front of the airport is designed to breed perpetual congestion.\nFood--limited choices\n\nFor a city which only exists because of tourism, it would be wise for the LV Airport commissioners to study Orlando and implement modern airport design 101.",0
"Like Eric R says, what can you say about it? It's an airport. But this is a great airport considering it is Vegas. I love Vegas so much, I come here at lesat 6+ times a year. The other 6+ times, I'm driving to Vegas. \n\nAnyways, as you can imagine, there's a lot of opportunities for you to gamble (just slots though) and people watch. You will be amazed at how fun is to watch people at airports. No less the Las Vegas airport b/c there's always something interesting in Vegas.",1
"Accessibility:This airport is actually quite close to the Las Vegas Strip (i.e. 10-15 minutes ride for most hotels) Several options for shuttle service and if you are traveling light I would even recommend taking the Public Transport (a trick I learned after travelling here for the umpteenth time) \nLocation:Towards the South and East end of the strip I would day its about 5 KM from the main drag\nHotel: not that I know off\nFood: Quite a few options though I haven't tried many except the main chain offerings.\nShops: Duty Free is tiny in the terminal AC flies out (terminal 2) . I didn't have time to check the one in the main terminal (terminal 1) \nCar Rental: Now this is the most ridiculous part of this airport the car rental depot is way way far from the airport and actually it takes the same time to get to the car rental terminal by free bus that it takes to get to the South end of the strip!\nTip: If you are not renting a car (advisable for small group) share a cab with someone as almost everyone is heading to the strip (I even bypassed the line when some called out the name of the hotel I was staying in and jumped the line) One can get here from the local bus service during certain times but off peak one can get here South Strip Transfer Terminal \nI was regular at this airport for a while then the trips became less frequent but I somehow still manage to come here every once in a while.\nTerminal 2 is the one I used quite a bit as Air Canada flies here directly. Not a good place to be if you ask me the place is just rotting with old and uncomfortable chair and carpet everywhere. Not much in term of food options or stuff to do to kill time but I guess most direct international flight arrive here. Its also hard to find a shuttle from here though getting a cab or limo is easier as there isn't much of a line up as there aren't many passengers in terms of volume.\nTerminal 1 fares better as it is much larger. It is starting to show its age though as garish colors and decor makes you want to spend little time here. The bars here push a lot to up sell you a shot or get a bigger glass. \nOverall this place has strange vibe, you see the energy when people are coming in as they have dreams of winning big or having a blast of time. While the people departing have a subdued sadness (perhaps getting over the hangover or mistakes made) and then there are people who are just doing the math in their head on how much they have lost in terms of gambling money :)",0
"To begin, all the TSA reps were absolute a-holes.  There weren't enough scanners open, but that didn't stop them from checking us in like cattle and shoving us in like sardines creating an absolute log jam in front of the conveyor belts.  And brain trust that is in charge of moving the plastic tubs from the back to the front fell apart so multiple people were scrambling to other packed lines to grab bins then rushing back to save their place in line before it was taken.  And the reps, every single one had serious attitude. Obviously not the best job in the world, but don't take it out on someone else, chief.\nThe food options are shit.  Enough said.\nThe airport in general has a dinginess to it much like walking into Bills or Imperial Palace... Just old and dirty...  It's that type of clean feeling you get from staying in a roach coach: you know it was technically cleaned, but there's still a grimy feel to the entire place.\n\nI guess if you come to Vegas you aren't that worried about the airport experience as you might drunk when you get here and hung over when you leave, but if you do either sober, be ready to be let down because this airport is complete crap.",0
"Nascar weekend, 1 shuttle running from TSA to gates, no very smart.  Almost missed my flight.  Also on a time change day.  Your killing me.",0
"The best way to get to Vegas.\nQuick convenient location close to the strip.\nShort security lines.\nNumerous airline options\nFly people, don't drive",1
The people that work here are rude! SFO definitely way better.,0
"We were flying from vegas and the to phoenix and then denvet and then sioux falls. We were told we would have to get our last boarding pass in denver, they were not able to print it for us in las vegas, unless we payed more. Even though our tickets were already payed for. We knew we would not have enough time to get that done when we landed in denver,we wouldnt have enough time for all 5 of us toget tickets and go back through security. Then we were given the wrong gate number at las vegas airport and almost missed plane, not a good experience, luckily they know what their doing in phoenix, they helped us get boarding pssses. Not sure what the problem was seems like they wanted to getrid of us in stead of helping us. Worst airport ever.",0
"On my way out of town been through this place a few times,  it's not too bad if you have done it before.   I started off with long term parking, 8$ day, catch the shuttle, they drop you off downstairs, and you catch the escalator upstairs to the ticket check in counters.  Once you have a boarding pass, it's off through one of four line, A, B, C or D gates, they can all be long at some time or another, so come earlier to allow enough time to get through.\n\nOnce I get through security check in, I usually have to take a shuttle to my gate.  A short shuttle ride and a walk and I'm at the gate.  There is plenty of things to do, food, book store, gaming, even shops to spend a few dollars.  \n\nComing back is just as easy, after leaving the plane, catch the shuttle to baggage claim, and out the door to the shuttle.  They take you to the isle closest to your parked car, be sure you have written the number of your parking stall down.  After you make it to the exit, you can use a credit card to pay, I always ask for a receipt if it is work related, so I can get reimbursement.  \n\nOverall, an easy airport for travel, and just as easy for passenger pick up.",1
So-so.  The things I like about this airport:  good transportation options that are easy to find; security lines are usually not too bad even when there are a ton of people; free wi-fi; slot machines!   But there are so many things that are poor/gross about this place:  everything looks/feels grimy; smells like cigarette smoke; poor food options; overcrowded gates with too little seating.,0
"This place isn't terrible, but it's a bit of a mess.\n\nChecking in is a breeze, which is nice. There are check in computers that serve all airlines, which makes it easy. That's kind of where the niceness stops.\n\nDespite a long security line, they only had two x-ray machines open, which meant I waited in long line to show my boarding pass, and then an equally long line to go through the metal detector. They weren't short staffed, so why make it so hard?\n\nThe terminal felt a little dingy-not necessarily dirty, but it felt a little decrepit. \n\nI guess the key is to make it you can try to spend the least amount of time possible here.",0
i love this airport because when i get off the airplane i'm in Vegas. \n\nsweet.,1
"Fast check in,fast TSA.",1
"Slot machines, bars to wait for your flight, fast baggage service. There's usually a long taxi line, but I've learned my lesson and rented a town car for quick service.",1
"For being such an airport with so much traffic, this one is very lacking.  Out of all of my stops at McCarran, I've yet to find even a place worth eating at.  It's dark and dirty and has an air of sadness.  Maybe because the travelers are headed home with much lighter wallets.  \n\nEither way, Las Vegas needs to make some changes here.",0
"Very efficient!  There wasn't a long wait for my bag to arrive on the conveyor belt when I arrived and then when I left Vegas, the security line moved quickly and efficiently.  \n\nWhy can't all airports be so easy!  It's really close to the Strip - you can see the glitzy hotels shining from afar.  \n\nIt is a bit outdated, but hey it's just a means to an end, I'm not going to be picky as long as I can get on my flight in an efficient manner.  Nothing much to look at inside the airport, but when you leave Vegas, the only thing you should be wanting to do is SLEEP!",1
"1.5 stars, rounded up because one star reviews make me so sad.\n\nFoolish me was not paying attention while planning a trip and ended up here with a five hour layover beginning at 9pm.  We were headed home to Hawaii, and thought it would be fine.  Land, grab some food, catch some sleep, hop on the plane, continue our sleep, and be home in time for breakfast with friends.  I did not count on the airport not being ready to help me with my plans.\n\nWhy, oh why, in an airport with flights at all hours of the day and night, would all of the restaurants close at 9pm?  Why would the only things open be the news stand and a pizza hut serving whatever had been under the heat lamp for the past few hours?  \n\nWhy, oh why, would there be no signs telling people how to get from the main terminal to the itty bitty terminal one needs to find to check into Hawaiian Airlines?  And why when you find your way to the itty bitty terminal would there be nothing warning you that you won't get to check in until an hour before your flight, no matter that the pre-security waiting area is nothing more than a line of empty counters and a few scattered seating areas?  No food, hidden restrooms, and no space for the plane-full of people who assembled, waiting for the check-in process to begin.  Most of my layover was spent standing, waiting for someone to fire up the computer.  I've never cursed having checked luggage more than for this flight, not even the time I moved from Germany to Korea with a 6 year old and 9 bags all weighing 70 pounds each.  \n\nBecause the flight was not available for check in ahead of time, I had to stay ahead of the high school group which filled the entire coach section of the plane.  There were a few hundred teenagers, their adult handlers, and a few scattered families and other late night travelers. We were easy to pick out, as we were the only ones not wearing the school colors (maroon and white) and we were the ones battling to be first in line so we could find places to sit once we made it past security.\n\nAt some point during my endless purgatory, a friendly worker asked me if I had enjoyed my time in Vegas.  I explained that  I had been to Vegas before, and enjoyed it very much, but that this was just a layover.  I also told him that this was quite possibly the worst airport experience I'd had in 40 years of air travel, and that if I never returned to Vegas it was simply because I wanted to avoid this airport.\n\nObviously, I have realized that the on-the-spot review might have been a bit harsh, so I've settled on rounding up to two stars instead of down to one. The rounding up has everything to do with the staff, almost all of whom were friendly and as helpful as they could be, considering the constraints of the actual airport.",0
"Every time I fly into this airport, I dislike it more. Of all the places to connect, you think this would be the one of the nicest...it most certainly isn't. It's always crowded and filled with hung-over-hipsters. All the food I've had is awful and this place feels like purgatory. Avoid it if you can.",0
"I am giving this airport 4 stars instead of 3 stars because as soon as you step off the plane, they get you!  What I mean by that is simply, you will see slot machines as soon as you step a foot into Las Vegas soil...err...concrete...umm...carpet...well, atmosphere!  \n\nYou know you are in Las Vegas, and if you are someone that is prone to gamble, you will get caught in the mix!  This is a smaller airport, yet congestion was not really an issue when I went through.\n\nViva Las Vegas baby!",1
"Oh LV Airport, you scare me. No, your security line up people scare me. The yelling. WHY MUST YOU YELL? See, that's not nice. It makes people not want to listen to you when you yell. Next time, be nice.\n\nThe airport itself is fine, but the gates get too packed, and you find yourself STANDING without a seat, and that sucks, especially when you're tired. Oh well.",0
"Pretty outdated airport and not \""""TECH\"""" friendly .. I enjoyed the FREE Wi-fi but only good for web surfing, InstaGram or FB'ing and definitely NOT streaming. Tip for McCarran International Airport: #1 \""""MUST\"""" for travelers .. OUTLETS!!!",0
"I am constantly traveling and I go to Vegas several times a year.  This is by far my favorite airport in the United States!  Easy to navigate around, a view of the strip upon landing, and lots of Vegas-related advertisements that make you excited!\n\nPlus renting a car has never been so easy with the convenient shuttle to and from the airport. :)",1
"This is a crappy airport especially considering its freaking Vegas. Can't the mega fancy resorts throw a couple bucks at this place and actually make it nice. It is functional and right on the strip, but other than that I can't name one good thing about it.",0
"What's not to like about this Airport? You're in Vegas, they have slot machines everywhere, and even the ads plastered on the walls are epic! And if you're traveling with me the airport will probably be one of the last few blurry memories of your stay in Vegas.",1
Airports suck and this one is no exception.,0
"Oddly smells like popcorn..but in that \""""covering up a smell\"""" bad way.",0
"Nothing says\""""Welcome to Vegas\"""" quite like a casino set up inside the airport!  It seems like as soon as you get off the plane you're hit with the blinking lights and ding ding of the slot machines.  \n\nBut seriously, let's get to the important part.  FREE Wifi!!!  Do I need to say anymore about that?\n\nThe other important part, the food choices.  I hate when the only thing offered in an airport is fast food options or sit down restaurants.  I want a nice balance that's fast and not fried.  There weren't many of those choices, unless you wanted to grab a pre-made sandwich from one of those corner grab and go stations.  Meh.  Good thing was you can scrounge up something and at least there are options.  I've been to some airports were there's hardly anything in the terminal you're parking it at for 2 plus hours.  Thee worst!\n\nAnother plus, it's literally minutes from The Strip.  Being from a city (Pittsburgh) that has an airport more than 20 minutes outside the city limits, that's a big plus!  I want to get to the party fast and leave all my \""""sins\"""" quickly:)",1
"Flying into this airport is fine - but get there SUPER early if you're flying out. \n\nWe were flying Southwest from Las Vegas to Milwaukee, and had the worst airport experience of our lives. We arrived over two hours early, to be met with what looked like a reasonably sized line at check-in. In a few moments, we realized that the line abruptly broke off and wrapped around the back of the building. We made our way to the end of the line, but, 45 minutes later, when we reached the point where the line split to make way for people entering the building, a shuffling mishap by a security guard caused us to get turned around on the way to the next part of the line. \n\nWhen we tried to explain what happened to another security guard, he thought we were trying to jump ahead in the line and sent us to the back. We tried to explain what had happened, along with the ten people with us who had also gotten turned around, and he refused to listen. We wound up back at the end of the line.\n\nWe missed our flight, and when we explained what was happening to the check-in attendant, she told us that we could fly stand-by, but that it was unlikely we would get a flight today, because they were overbooked as it was. She said that for an additional two hundred dollars a piece, we could guarantee a spot on another flight, and in the future, we should get to the airport more than an hour in advance. When we told her when we arrived, she said that it was impossible that we had been there for two hours, because the line was only 45 minutes long. We showed her our taxi receipt, and she got on the phone with her manager, saying that we had ALLEGEDLY gotten here two hours earlier and had been to the back of the line multiple times due to an ALLEGED mishap. \n\nA manager finally came out, looked at our receipts, and okay-ed the sale of the tickets at no additional cost, but the attendant rolled her eyes and used the world ALLEGEDLY about seventeen times. Taking a half hour to resolve our issue no doubt held up the line even further, and caused other people delays in their travel. \n\nMeanwhile, as we were waiting, the disorganization of the line allowed multiple people to jump to the front. Overall, an incredibly frustrating experience - and not one I will be repeating again. In the future, I will be flying out of Vegas carry-on only, or on another airline.",0
"Not one of my favorite airports.\n\nFor a place that always seems busy, the terminals seem undersized and the signage seems lacking.  Food choices are limited behind security.\n\nI will say this though - the folks who run the stores really seem to know their business and have been quite helpful and very friendly.",0
Smooth in/out of this airport via Delta. Well laid out. Decent food options. I think that Delta is missing a huge opportunity with not having a Delta Skyclub here. \n\nSecurity moved quickly for me leaving on a Sunday morning since almost all the lines were open. \n\nFree Wi-Fi sponsored by Google when I visited brings the review up to 4 stars!,1
"Have flown out of this airport twice recently, and all I can say is that it's supposed to be an airport- not a mall. It seems like there was way too much thought and consideration given to retail placement and options rather than, I don't know, travelers. I don't even mind the slot machines, but when I have to wind my way past ten stores to get from C16 to C23, that's a little ridiculous. \n\nI don't know if it's the constant construction this airport seems to be under, or just that it's a deceptively large airport, but I've barely been able to make connecting flights before and there was no delay. And this is within the same terminal, too, with timing allotted for such a thing. Maybe it was just a bad day or something.\n\nThat being said, there are several shopping and dining options available in terminal C, if you didn't get enough of that on your actual vacation. There's a NY Bagel place that is pretty tasty- I prefer warm food rather than cold prepackaged sandwiches/salads, and this was one of the options that wasn't as \""""smelly\"""" for disturbing other people on my flight when I got hungry.\n\nI have found that the employees here are pretty efficient- security was backed up but not as bad as I'd expected. Flights leave on time if not slightly early and boarding started sooner than I expected. There was very little wait time or time spent on the tarmac, which is always a plus in my book. For those of you running late to your flight though, this might not be so great.",0
"Seems like I am always on Southwest when going through LAS, and that terminal is the worst.  The food options range from awful to disgusting.  The security lines are long (but do seem to be improving). I try to avoid this airport like the plague - but alas have another trip to LV upcoming...ugh.",0
"As someone who fearlessly uses public transit to get to/from airports when I can, I fully expected the Vegas Monorail to connect to the airport. Shame on me for not researching that further, but shame on Vegas for pandering to the cabbies. The Monorail comes so close, but not quite because the airport is setup to be a boon for the cab drivers. Isn't there enough demand on the Strip? Sigh...$40 spent round trip to get to/from an airport so close was frustrating. But what else should expect for Vegas.\n\nAlso frustrating was the hike to get to the D gates. A bit rough for a 6am flight, or any other flight for that matter. I will say that the airport was surprisingly clean, and signs were informative. It was also nice that some restaurants were open at 4:30am on a Monday, and I recommend Burke in the Box if you're in the D gate area.\n\nOverall not a terrible airport, but am certainly \""""Meh. I've experienced better.\""""",0
We had to get trammed to our baggage claim and such but I've done that in ChiTown airport before and it's not a biggie. The tram is clean. So all good. \n\nThey have cute clay sculptures! and yes I took photos with them! SO CUTE! I love it!\n\nThe place kinda smells of smoke even tho they said NO smoking. :P\n\nThey already have slots in there hahaha... oh Vegas. :P\n\nVery colorful and lots of lights. Very Vegas.\n\nGetting a cab is easy. They have a great system to wait in line and stations to go in so no one fights.\n\nSweet.,1
"I usually fly out of JFK or EWR, the worst of the worst. McCarran was a nice change of pace, with quick security lines and pleasant flight staff. They also have slot machines, which makes the wait for the flight more bearable.",1
"Super fast to get out of the airport if you dont have a check in to pick up, and it takes less than five minutes to get to the strip",1
"Trams back and forth are not fun.  Not enough security to run people through efficiently. LAX, and SLC are much better.  And the Delta check in here is freaking ridiculous I mean seriously they have flights stacked every ten minutes and nowhere near enough help. even when we checked in online the night before.  Seriously only two people to check in luggage. Could use restrooms closer to trams.",0
"McCarran Intl Airport has become a cluster--too crowded, always 'renovating' but that's really code for more slot machines and less food options. Glad my plane wasn't more than 15 minutes late or I would have starved to death...or lost my mortgage payment hoping for one more spin on Wheel of Fortune. Great people watching but no compliment to the Vegas clientele.",0
"They have a separate area just to pick people up, but you're better off paying $2 for an hour of short term parking.  Then you can make the quick walk into the terminal and bask in the amazing air conditioning while everyone else dies in the summer Vegas heat.",1
"Who doesn't love slot machines in an airport?  A good way to welcome you to Vegas, on the way out, they are your last ditch effort at slot machine millions.\n\nThe airport is great though.  It's large and well organized and TONS of options for food, reading and souveniers.\n\nYou can expect the regular inflated airport prices i.e. $5 for a BIC lighter however there is definitely service with a smile here.  I guess Vegas got the memo on how to be nice while taking people's money, which makes it a bit less painful.\n\nI fly a lot and this airport is up there with the rest of them. :)",1
"Dingdingdingdingdingdingding whoop whoop whoop whoop whoop tinkadinkatinkadinkatinkadinka.\n\nThe noise and flashy lights don't stop 'til you get on the plane, folks. I'm surprised there aren't slots actually on the jetway. My friggin' head...",0
Flew in here again for Utah trip.  Same memories again.  Layout is confusing to figure out where you get picked up by friends/family.  Tiny little exit for this and other exits for buses and taxis.  Police actually whistle for you to cross from baggage claim to pick-up/drop-off area.  Only highlight was to find a Wells Fargo conveniently located for me to pick up some cash at the ATM.,0
"Crowded, noisy, and expensive.",0
Ugh. Do you like extremely busy not-so-clean airport terminals? Then McCarran's is the place for you!\n\nLet's just say- it gets the job done. But security lines can be a nightmare. And the restaurant options are downright depressing.,0
"The only other worse airport I have been than this one is Miami, this place is the pits.\n\nHopefully, with the new terminals that should be open very very soon will make this much better.  The bars [imagine this] are ALWAYS full and there's never seating. The food choices suck, the restrooms-- I'd rather hold it. Breakfast choices here stink too, if you have a really early flight, it's Popeye's or the 500 people deep line at Starbucks, so pick your poison!\n\nBaggage claim is a nightmare and for the love of good the TSA security checks.  Ok here's the thing w/ TSA please make a 65+ line, if we do that, this process might go so much smoother. I'm OK with retirees having their very own line.  And the blue carpet that smells like your high school gym...ugh. \n\nThere is free wifi....when it works.",0
"Very clean airport, execellent security but poor and very limited options for food. Most of the people in the food places don't speak english. They don't have over half of the items on them menu, this happened in three places, one right after the other so it was quite frustrating. If they only had a better selection  of food places or at least have what the menu says you should...... Top notch security saves this review, oh and cleanliness too!",1
"Ummm...you can openly booze and gamble at this airport.  That alone gives it at least 3 stars.  Its also convenient, easy to travel through, and well...fun!\n\nOne of the best in the US.",1
"My experience at McCarran has always been top notch whenever I fly out!! Excellent customer service, very polite staff, everything is pretty much where you need to access it quickly!! If I could give it more stars, I most definitely would!! Kudos McCarran!!!",1
This place has a California Pizza Kitchen and gets people in and out VERY quickly. It's not a place I would want to overnight but it does have a WiFi so I'm all for it. Never had an issue.,1
The TSA guy that screens bags was an ASS to me!!  He was a darn grouch and he threw my bags onto the belt and threw the containers to the side!  I was sooo angry and wanted to yell at him for acting that way with my stuff!,0
"Picked up a friend at the airport.  The signs were confusing and downright contradictory in some cases, and we got routed to the international terminal instead of the domestic one.  Im sure my experience on the inside of the airport will be better next time, but they need to fix the signs so Im not driving around like a idiot.  Also, Im an idiot.",0
"Four stars is definately perfect because I am a fan. As soon as you get off the plane there are slot machines to greet you & let you know that you're not in Kansas anymore, Toto! Baggage claim is huge. I had to figure out which way to go. If someone is picking you up they have a separate garage for that than the taxis & limos. This airport is super big..like a mall. Cinnabon is hard to find nowadays so happy to see that. Starbucks on the other hand isn't quite as noticeable. BUT when you are early for your flight there are slots to keep you occupied.",1
The worst gate connections on southwest flights.  We had 10 minutes to go across the airport and almost misses our flight. They need to do a better job of getting people to the correct gates.,0
"Verbally abusive security.  Have you ever been in the airport security line forced to listen to TSA agents belittle every passenger? Me neither until I visited this airport.  Constant degredations such as \""""bags dont push themselves through the x-ray\"""" \""""you want your property to be on the other side dont you.\"""" \""""I only have to say this because people don't listen, leave their responsibilities and walk away\"""" and  \""""the machine isn't automatic\"""" are just a few of the condescending comments made by security officers to passengers in line. Oddly enough, none of these things were happening while the security officer was berating us. This is clearly an abuse of power and they only get away with it because we are scared to death of TSA officers in the airports. If you have experienced similar instances please get names and report this abusive behavior to www.tsa.gov. I have to fly because of work, and I can choose my airlines, but I cannot choose what security I go through and in this instance I could not choose to be verbally abused by a TSA officer.",0
"The ONLY thing good about this airport is the fact that it is in VEGAS!!!!\n\nThey tried to prevent me from getting on my plane because I was tipsy and they thought I was drunk.  I mean SERIOUSLY!!!  I'm in Vegas, you cannot expect me to be sober, even if I'm heading back home to L.A.",0
The airport feels pretty run down. It's always busy and it's difficult to find where you're going.\n\nDownsides\n- There are big gates that prevent you from walking across streets to the rental car areas. You get herded like cattle because there are so many taxi cabs there.\n- Security can take upwards of 40 minutes for Delta.\n- It's a long walk towards the actual gates and you have to take a tram to get there.\n- No free wifi.,0
"Well.. I can understand a place being so run down in such an financially drained city... but... this place was pretty gross.  Huge, nasty stains on the carpeting.  The bathrooms left me feeling like I should've waited till I was on the plane (seriously) and of course... our fellow passengers were pretty run down too.  \nThey had super speedy and friendly security service but the signs leading you to gates pointed you back out to security..  And it wasn't an obvious mistake.. we had to walk quite a while lugging our carry ons at 5am after a long, crazy Vegas stay... purposeful confusion??? I hope not. \nWe were welcomed to our gate by the blinding rising sun to seats of utter discomfort.  More huge stains on the floor.. nasty, toothless, mouth agape women... and... the worst of it... horrible LOUD music.  We had to sit at our gate for over an hour (thanks awesome speedy security) listening to this terrible stuff.   I'd rather listen to MUZAK or elevator tunes over this horrid, depressing pop-country. \n\nAnyway.. Thanks for hosting my Southwest flight so I could get back home McCarran..  But you should really lower your bottled water price from $4.",0
"This is my least favorite airport to fly into. It is usually crowded (Vegas, duh!) and I never seem to have any luck with connecting flights being anywhere close to each other.",0
New addition is getting better. Terminals are pretty easy to navigate. I like the vibe in this airport. Could just be Vegas though!,1
"omg, they redid this airport!  Its actually pretty nice now.\n\nBut omg- don't sit down at a slot machine unless youre going to play.  They are really strict about that.  So do like I do and sit / sleep on the floor at your gate.  If you're too sober to do this, you didn't do vegas correctly.",1
"Free wifi, decent food options - yes it needs a bit of a face lift, but I'd rather have the wifi than shiny new stuff.  There's a spa in D terminal that offers massages, mani/pedis and facials.   it was tempting since I had 2+ hours for my flight!    Would like a few more plug-ins, but I managed to find one in a bar (Home Turf near D34) with a sassy and sweet waitress to boot.\n\nSecurity was way better than expected - tons of lines and competent TSA folks.  I made it from the ticket area through security in under 15 minutes mid-day Friday.\n\nAnd of course the slot machines are plentiful!",1
